1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   29.52,   26.29,   58.88,   86.75,   70.53,   86.83,   24.97,  341.61,   23.63,   57.17,  337.96,  227.00,   38.00,   14.88,  136.95,   36.40,  132.69,   47.80,  233.97,   90.72,  245.71,   66.47,  200.89,   83.79,   11.06,   98.09,  326.14,  316.60,   15.30,   15.41,   46.07,   47.94,    8.78,   16.90,   12.90,   22.35,   12.23,    8.68,   18.33,   18.53,  251.33, 5685.94,  101.15,   12.39,   66.98,   73.68,   15.24,  100.10,   35.62,
   29.52,   26.53,   57.95,   86.84,   70.63,   86.65,   25.06,  333.82,   23.73,   57.27,  338.44,  227.00,   37.49,   14.88,  135.04,   37.10,  133.28,   47.80,  232.53,   90.15,  246.66,   67.69,  197.99,   82.06,   10.97,   97.61,  324.21,  317.57,   15.25,   15.36,   46.26,   47.85,    8.78,   16.86,   12.90,   22.26,   12.23,    8.68,   18.47,   18.49,  253.64, 5681.02,  100.68,   12.16,   66.98,   73.02,   15.20,  100.10,   35.72,
   29.61,   26.48,   58.32,   87.79,   70.63,   87.40,   25.21,  338.20,   23.82,   57.08,  337.96,  226.08,   37.21,   14.83,  135.52,   37.00,  133.88,   47.85,  230.60,   90.15,  249.02,   68.63,  197.51,   80.72,   11.10,   97.61,  323.25,  317.57,   15.25,   15.45,   46.40,   47.94,    8.81,   16.95,   12.90,   22.31,   12.23,    8.69,   18.47,   18.39,  254.57, 5887.60,  100.68,   12.25,   67.17,   73.77,   15.24,  101.05,   35.72,
   29.61,   26.29,   57.95,   87.13,   70.25,   86.74,   24.87,  335.77,   23.82,   56.79,  333.66,  226.08,   36.51,   14.64,  135.04,   36.80,  133.88,   47.80,  231.08,   89.77,  249.49,   67.88,  199.93,   81.58,   11.15,   97.61,  316.49,  324.82,   15.20,   15.36,   46.31,   47.75,    8.77,   16.95,   12.75,   22.35,   12.28,    8.69,   18.47,   18.30,  253.18, 5779.39,  101.15,   12.25,   67.07,   73.68,   15.24,  100.10,   35.34,
   29.35,   26.29,   57.95,   87.98,   70.72,   87.40,   24.92,  322.63,   23.82,   56.79,  334.62,  229.77,   37.02,   14.78,  135.04,   36.75,  132.69,   47.75,  235.42,   90.53,  247.60,   67.60,  201.86,   83.79,   11.10,   98.09,  325.66,  322.40,   15.25,   15.41,   46.36,   47.56,    8.76,   16.90,   12.85,   22.35,   12.28,    8.71,   18.38,   18.39,  255.03, 5789.23,  101.63,   12.16,   67.83,   73.58,   15.20,  101.05,   35.15,
   29.44,   25.99,   59.35,   87.60,   70.63,   87.87,   24.68,  316.30,   23.68,   56.21,  335.09,  229.77,   36.51,   14.73,  130.74,   37.10,  131.51,   47.75,  233.97,   90.72,  247.60,   67.22,  199.93,   84.27,   11.01,   98.57,  324.69,  315.15,   15.25,   15.36,   46.21,   47.27,    8.77,   16.86,   12.85,   22.31,   12.28,    8.71,   18.43,   18.39,  255.96, 5808.90,  101.63,   11.98,   67.07,   74.34,   15.20,  101.05,   34.96,
   29.44,   25.99,   59.53,   87.41,   70.35,   88.06,   24.63,  316.79,   23.82,   56.50,  333.66,  232.53,   36.61,   15.07,  132.18,   37.10,  128.54,   47.85,  232.53,   88.82,  249.02,   67.88,  198.96,   81.77,   11.01,   98.57,  319.39,  318.53,   15.25,   15.41,   45.97,   46.99,    8.74,   16.90,   12.71,   22.40,   12.32,    8.72,   18.43,   18.34,  259.20, 5661.34,  102.58,   12.02,   67.64,   73.49,   15.20,   99.62,   35.01,
   29.48,   25.85,   58.97,   87.41,   70.25,   88.25,   24.77,  313.87,   23.73,   56.40,  335.09,  233.91,   35.40,   15.21,  130.74,   37.15,  127.36,   47.85,  232.04,   87.76,  244.77,   67.50,  197.99,   79.37,   10.92,   99.05,  314.56,  326.27,   15.25,   15.36,   46.02,   47.08,    8.72,   16.81,   12.75,   22.31,   12.28,    8.72,   18.43,   18.34,  259.20, 5646.59,  102.10,   11.93,   67.45,   69.72,   15.20,  100.57,   34.87,
   29.57,   26.04,   59.35,   88.27,   70.35,   89.01,   24.63,  282.73,   23.78,   53.71,  334.14,  232.99,   34.10,   15.02,  130.74,   37.25,  126.77,   47.85,  231.08,   87.67,  258.00,   67.03,  197.99,   78.70,   10.83,   98.09,  306.36,  318.53,   15.20,   15.31,   45.97,   47.56,    8.76,   16.81,   12.85,   22.31,   12.28,    8.69,   18.38,   18.30,  260.59, 5607.24,  101.63,   11.98,   67.17,   67.55,   15.15,  101.05,   34.73,
