1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   29.61,   26.19,   59.81,   88.08,   70.63,   89.10,   24.53,  261.80,   23.58,   48.91,  333.18,  236.67,   34.66,   14.73,  130.74,   38.60,  117.41,   50.00,  222.88,   80.12,  255.16,   58.30,  192.68,   72.56,   11.15,   99.53,  303.95,  317.57,   15.35,   15.45,   48.70,   51.86,    9.00,   17.13,   13.38,   22.40,   12.51,    8.75,   19.33,   18.39,  264.29, 4928.47,  103.05,   12.07,   68.21,   65.10,   15.34,  102.47,   34.02,
   29.83,   26.14,   58.51,   88.55,   71.19,   89.76,   24.92,  275.43,   23.82,   49.97,  334.14,  239.44,   34.98,   15.07,  132.65,   38.55,  117.29,   50.20,  225.77,   80.03,  254.22,   57.65,  193.17,   70.25,   11.15,   99.53,  308.77,  320.95,   15.53,   15.64,   49.08,   52.53,    9.32,   17.23,   13.43,   22.49,   12.65,    8.88,   19.52,   18.49,  263.83, 4721.88,  102.58,   12.11,   68.02,   64.07,   15.43,  103.89,   34.73,
   29.83,   26.04,   59.53,   88.84,   71.38,   90.52,   24.82,  284.19,   23.78,   51.12,  333.18,  241.28,   35.17,   14.92,  134.56,   39.00,  113.26,   50.20,  221.43,   79.46,  253.75,   57.08,  193.17,   70.83,   11.19,   99.53,  306.84,  320.95,   15.53,   15.68,   49.27,   52.05,    9.14,   17.27,   13.33,   22.40,   12.69,    8.86,   19.61,   18.49,  261.97, 4653.02,  102.58,   12.21,   67.64,   65.67,   15.43,  105.31,   35.43,
   29.70,   26.14,   60.18,   88.27,   70.63,   90.24,   24.68,  271.53,   23.63,   50.16,  326.01,  237.59,   35.08,   14.40,  131.22,   38.45,  110.18,   50.20,  219.02,   80.22,  254.69,   55.67,  192.20,   70.45,   11.19,   99.53,  276.45,  300.65,   15.35,   15.45,   48.41,   51.29,    9.05,   17.13,   13.09,   22.35,   12.60,    8.77,   19.28,   18.20,  255.49, 4195.59,  102.10,   12.07,   67.55,   66.52,   15.38,  103.42,   35.25,
   29.79,   25.85,   60.18,   88.27,   70.16,   88.91,   24.29,  275.43,   23.58,   49.29,  327.92,  238.05,   34.71,   14.06,  131.22,   38.25,  110.89,   50.00,  218.54,   81.84,  250.44,   56.05,  194.61,   70.83,   11.01,  100.01,  277.41,  300.65,   15.35,   15.41,   47.60,   50.43,    8.92,   17.04,   12.95,   22.12,   12.46,    8.80,   19.14,   18.20,  253.18, 4230.02,  101.63,   11.70,   67.64,   66.14,   15.34,  102.94,   34.77,
   29.70,   25.75,   60.56,   88.27,   70.16,   89.20,   24.05,  284.19,   23.53,   49.10,  326.49,  238.97,   34.52,   14.06,  130.74,   38.00,  110.89,   50.10,  219.02,   81.56,  255.16,   56.14,  192.68,   74.19,   11.10,  100.01,  285.61,  302.58,   15.39,   15.36,   48.03,   51.09,    8.99,   17.13,   13.28,   22.07,   12.51,    8.77,   19.19,   18.15,  255.03, 4298.88,  101.15,   11.46,   67.55,   64.63,   15.34,  102.47,   35.06,
   29.96,   25.65,   60.00,   88.17,   69.88,   88.63,   24.53,  278.35,   23.49,   49.10,  325.53,  238.51,   35.49,   14.54,  131.70,   38.10,  113.73,   49.80,  219.50,   82.61,  252.33,   56.42,  196.06,   74.86,   11.28,  100.01,  288.99,  311.28,   15.35,   15.41,   48.03,   51.09,    9.07,   17.09,   13.19,   22.21,   12.46,    8.79,   19.19,   18.20,  255.49, 4357.91,  101.15,   11.84,   68.12,   66.42,   15.29,  103.42,   34.68,
   29.79,   25.85,   60.18,   88.55,   69.88,   89.10,   24.39,  284.19,   23.44,   49.10,  324.10,  239.44,   34.84,   14.35,  131.22,   38.95,  111.48,   50.00,  219.50,   81.84,  256.11,   57.36,  195.10,   73.81,   11.15,  100.01,  285.61,  306.45,   15.44,   15.45,   47.46,   50.62,    9.26,   17.09,   13.14,   22.16,   12.46,    8.81,   19.23,   18.30,  256.88, 4357.91,  101.15,   11.65,   68.12,   64.63,   15.38,  103.89,   34.82,
   29.96,   25.95,   60.93,   88.74,   70.25,   89.10,   24.53,  283.21,   23.44,   48.91,  327.45,  244.04,   35.59,   14.20,  131.70,   38.85,  111.01,   49.80,  219.02,   81.75,  252.33,   57.65,  194.61,   74.09,   11.19,  100.01,  280.79,  305.48,   15.49,   15.50,   48.22,   50.90,    9.26,   17.13,   13.14,   22.40,   12.55,    8.95,   19.33,   18.25,  254.57, 4328.39,  101.15,   11.70,   68.50,   64.63,   15.38,  107.21,   35.15,
