1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,3673   ,4904   ,5880   ,6505   ,
   34.25,   30.49,   44.01,   66.62,   52.56,   68.59,   26.61,   58.22,   22.21,   64.65,   45.62,  289.28,   39.37,   10.78,  126.42,   23.56,   50.50,   17.79,   27.70,   89.59,   35.05,   18.73,   63.81,  183.54,   51.62,    9.83,   77.66,  308.70,  146.41,  132.12,   13.04,   11.95,   34.16,   31.98,    6.85,   12.48,   19.14,    9.31,   13.81,   11.98,  184.72,  940.28,   84.50,   20.85,   12.80,  262.76,   60.26,   11.53,   66.94,
   34.74,   30.70,   44.01,   67.14,   53.74,   70.64,   26.98,   58.97,   22.17,   64.31,   45.43,  291.49,   39.02,   10.65,  125.11,   23.77,   50.16,   18.94,   28.34,   90.92,   35.05,   18.68,   63.23,  179.24,   51.06,    9.43,   77.24,  310.81,  143.71,  131.62,   12.92,   11.95,   33.99,   31.90,    6.84,   12.40,   18.79,    9.31,   13.92,   11.94,  184.27,  934.62,   83.69,   20.70,   12.03,  268.62,   60.26,   11.53,   67.29,
   34.99,   31.19,   46.26,   68.87,   55.42,   71.50,   27.72,   59.47,   22.38,   65.31,   46.63,  298.99,   40.16,   11.17,  129.47,   24.44,   50.83,   18.78,   28.86,   92.68,   36.59,   18.82,   64.06,  180.02,   52.67,    9.56,   77.49,  317.56,  148.65,  132.12,   13.11,   12.20,   35.07,   33.00,    6.95,   12.89,   19.38,    9.65,   14.13,   12.25,  186.50,  962.94,   83.69,   21.07,   12.07,  267.65,   60.26,   11.67,   68.94,
   35.32,   31.81,   45.46,   68.35,   55.34,   72.02,   27.64,   59.13,   22.47,   65.40,   46.63,  299.88,   39.69,   11.00,  129.03,   24.48,   50.76,   18.19,   28.70,   91.80,   36.09,   18.59,   63.64,  183.15,   51.95,    9.34,   77.66,  320.52,  149.10,  134.11,   13.11,   12.23,   35.20,   32.81,    6.98,   12.97,   19.50,    9.71,   14.13,   12.25,  189.62,  972.38,   84.10,   20.78,   11.85,  275.46,   59.28,   11.67,   69.38,
   35.11,   32.09,   45.94,   67.14,   54.66,   70.30,   28.59,   60.63,   22.38,   68.91,   47.27,  294.58,   40.24,   10.91,  129.03,   23.90,   50.29,   18.27,   28.94,   90.92,   36.13,   18.27,   63.23,  180.02,   52.11,    9.12,   77.41,  315.03,  142.37,  125.17,   13.11,   12.20,   35.20,   33.34,    7.00,   13.01,   19.54,    9.75,   14.17,   12.25,  185.61,  944.06,   84.50,   20.63,   11.08,  262.28,   58.63,   11.67,   68.42,
   35.81,   32.18,   46.10,   67.48,   55.08,   71.07,   28.59,   60.71,   22.30,   68.07,   47.08,  295.90,   39.02,   11.21,  127.29,   24.23,   50.70,   18.19,   28.78,   92.68,   36.24,   18.41,   63.64,  183.54,   52.27,    9.12,   76.99,  319.68,  143.71,  125.66,   13.11,   12.31,   35.87,   33.98,    7.02,   13.10,   19.69,    9.95,   14.20,   12.28,  188.28,  944.06,   80.86,   20.88,   11.30,  266.18,   56.75,   11.82,   69.81,
   35.48,   32.26,   45.78,   67.48,   54.92,   70.13,   28.34,   60.13,   22.34,   67.90,   46.35,  298.55,   39.45,   10.95,  128.16,   24.31,   50.36,   18.62,   28.30,   92.68,   35.97,   18.31,   63.48,  180.81,   52.35,    8.99,   76.91,  322.63,  145.51,  127.65,   13.04,   12.23,   36.12,   34.81,    7.09,   13.10,   19.73,    9.88,   14.20,   12.21,  189.62,  939.34,   79.25,   20.13,   11.03,  259.35,   56.43,   11.74,   68.85,
   35.32,   32.75,   44.41,   67.05,   55.17,   70.47,   28.09,   60.05,   22.34,   66.32,   46.63,  306.06,   40.56,   10.78,  129.03,   24.82,   50.43,   18.54,   28.14,   94.01,   36.09,   17.99,   62.73,  173.39,   52.75,    8.90,   76.66,  324.74,  149.10,  125.17,   12.96,   12.23,   36.12,   34.43,    7.15,   13.22,   19.69,    9.92,   14.31,   12.28,  189.62,  939.34,   76.98,   19.08,   10.67,  258.86,   56.43,   11.78,   69.29,
   35.48,   32.67,   44.33,   66.27,   54.75,   69.19,   28.34,   60.55,   22.34,   66.40,   46.72,  301.64,   39.92,   10.53,  128.16,   24.36,   49.49,   17.55,   28.18,   92.68,   36.09,   17.53,   60.82,  163.23,   53.64,    8.50,   76.99,  324.74,  145.51,  125.17,   13.04,   12.16,   36.33,   34.62,    7.08,   13.01,   19.69,    9.95,   14.28,   12.25,  187.39,  915.74,   78.36,   19.15,    9.99,  240.79,   56.67,   11.67,   69.46,
   36.05,   32.83,   45.05,   67.23,   55.00,   69.79,   28.71,   61.88,   22.43,   66.82,   47.82,  304.29,   40.63,   10.91,  128.16,   24.69,   49.36,   18.15,   28.70,   94.45,   36.63,   17.71,   60.98,  164.79,   54.36,    8.85,   76.83,  332.77,  145.51,  126.66,   13.11,   12.31,   36.37,   34.70,    7.13,   13.22,   19.89,    9.95,   14.31,   12.28,  189.62,  937.45,   79.25,   19.48,   10.26,  238.34,   56.92,   11.74,   69.64,
   36.01,   32.42,   44.81,   67.31,   54.83,   70.13,   28.30,   61.38,   22.43,   66.23,   47.64,  300.32,   40.63,   10.65,  127.29,   24.48,   49.16,   17.83,   28.42,   93.56,   36.16,   17.62,   61.15,  163.23,   53.80,    8.76,   77.24,  328.97,  144.61,  124.67,   13.11,   12.31,   36.12,   34.81,    7.08,   13.10,   19.77,    9.82,   14.20,   12.21,  185.61,  906.29,   79.89,   19.04,   10.17,  221.74,   57.08,   11.67,   69.55,
   36.10,   32.46,   44.81,   68.52,   55.17,   71.42,   27.89,   61.79,   22.43,   66.48,   47.36,  309.59,   40.79,   10.83,  127.29,   24.69,   49.29,   18.15,   28.58,   94.45,   35.74,   17.53,   61.48,  167.92,   54.04,    8.94,   77.24,  332.77,  147.31,  131.13,   13.19,   12.31,   36.16,   34.43,    7.09,   13.26,   19.61,    9.95,   14.17,   12.25,  187.39,  913.85,   78.11,   19.95,   10.72,  227.60,   56.18,   11.71,   69.90,
   35.85,   32.67,   44.97,   68.52,   55.34,   71.33,   28.09,   61.13,   22.47,   66.48,   47.36,  318.43,   40.71,   11.08,  128.59,   24.57,   50.16,   18.15,   28.66,   97.10,   35.78,   17.99,   61.98,  173.39,   55.81,    9.08,   77.16,  333.61,  148.20,  132.12,   13.11,   12.31,   35.57,   34.62,    7.10,   13.18,   19.73,    9.92,   14.03,   12.25,  190.51,  918.57,   77.14,   20.31,   11.21,  243.23,   52.85,   11.71,   70.24,
   35.48,   32.75,   45.21,   68.78,   55.34,   71.84,   28.09,   59.38,   22.30,   66.90,   48.00,  311.80,   40.95,   11.12,  128.59,   24.61,   50.23,   18.31,   28.70,   97.10,   35.86,   17.90,   62.48,  170.26,   56.21,    8.90,   76.33,  330.66,  151.80,  129.64,   13.11,   12.31,   35.83,   34.77,    7.09,   13.22,   19.38,    9.95,   13.99,   12.25,  189.62,  933.67,   73.59,   19.91,   10.76,  226.62,   50.24,   11.67,   70.33,
   35.48,   32.30,   44.65,   69.04,   55.51,   71.76,   27.72,   58.88,   22.21,   66.23,   47.54,  309.15,   40.48,   11.04,  128.59,   24.31,   50.50,   18.31,   29.26,   98.42,   36.47,   17.95,   62.31,  175.34,   55.89,    8.85,   74.85,  330.66,  153.14,  138.58,   13.15,   12.31,   35.70,   34.85,    7.11,   13.18,   19.38,    9.99,   14.10,   12.21,  190.51,  931.78,   71.40,   20.31,   10.49,  227.60,   49.67,   11.67,   70.33,
   35.23,   32.30,   44.57,   68.87,   55.17,   71.16,   27.10,   58.80,   22.30,   65.56,   46.90,  306.50,   40.24,   10.95,  129.03,   23.98,   50.36,   18.31,   28.78,   97.98,   36.86,   17.81,   62.06,  171.82,   54.60,    8.72,   76.25,  334.46,  151.35,  135.10,   13.15,   12.27,   34.86,   34.39,    7.07,   12.89,   19.50,    9.95,   14.06,   12.21,  190.51,  927.06,   75.77,   20.31,   10.49,  212.95,   50.57,   11.67,   70.16,
   35.15,   31.93,   44.57,   68.87,   56.01,   71.59,   27.27,   58.55,   22.34,   65.23,   47.45,  307.38,   40.71,   10.91,  130.34,   24.15,   50.70,   18.15,   28.74,   97.10,   36.63,   17.95,   62.15,  174.95,   54.52,    8.74,   76.58,  332.77,  156.29,  144.54,   13.22,   12.31,   34.61,   34.58,    7.10,   13.14,   19.57,    9.95,   14.06,   12.21,  192.29,  948.78,   74.80,   20.05,   10.58,  222.23,   50.32,   11.74,   70.33,
   34.58,   31.89,   43.69,   68.35,   55.67,   72.53,   27.02,   58.55,   22.13,   65.90,   47.82,  302.97,   39.85,   10.74,  130.77,   24.61,   50.29,   18.34,   28.78,   94.45,   36.43,   17.71,   61.73,  177.68,   54.36,    8.60,   76.25,  328.12,  151.80,  149.01,   13.22,   12.16,   34.45,   34.36,    7.01,   12.89,   19.54,    9.78,   14.03,   12.15,  188.73,  934.62,   75.61,   19.87,   10.26,  220.76,   50.32,   11.64,   69.29,
   35.03,   32.05,   44.65,   68.26,   55.76,   72.53,   27.64,   58.55,   22.34,   67.07,   47.82,  309.15,   39.69,   10.83,  135.13,   24.36,   50.16,   18.42,   28.54,   96.65,   36.13,   17.67,   61.48,  179.63,   55.17,    8.67,   76.99,  330.23,  152.69,  147.52,   13.19,   12.27,   35.12,   34.96,    6.97,   13.01,   19.85,    9.95,   14.03,   12.21,  187.84,  934.62,   76.42,   19.91,   10.45,  214.90,   50.81,   11.67,   69.46,
   34.90,   32.01,   45.05,   68.70,   56.18,   72.70,   27.72,   58.63,   22.38,   66.82,   48.00,  308.27,   39.29,   10.83,  135.57,   24.48,   49.49,   18.38,   28.78,   96.65,   36.24,   17.76,   61.32,  179.24,   56.05,    8.85,   76.99,  333.61,  152.69,  144.04,   13.26,   12.20,   35.28,   35.03,    7.06,   13.14,   19.77,    9.99,   14.13,   12.25,  190.51,  948.78,   76.42,   19.91,   10.40,  216.37,   50.73,   11.67,   69.90,
   35.11,   32.42,   45.21,   68.78,   56.26,   72.70,   27.72,   58.22,   22.43,   66.48,   47.91,  309.15,   40.56,   11.21,  132.95,   24.73,   50.16,   18.58,   29.30,   97.10,   36.55,   17.85,   61.23,  179.63,   57.10,    8.77,   77.99,  333.61,  154.49,  144.04,   13.30,   12.31,   35.87,   35.03,    7.13,   13.10,   19.97,   10.05,   14.20,   12.28,  189.62,  944.06,   80.05,   19.95,   10.45,  205.62,   52.44,   11.71,   70.33,
   35.11,   32.71,   45.05,   69.04,   56.35,   72.79,   27.89,   58.22,   22.08,   65.48,   47.64,  309.15,   40.56,   10.65,  132.95,   24.19,   49.83,   18.31,   28.54,   96.65,   36.13,   17.71,   61.32,  175.73,   56.13,    8.61,   78.15,  339.52,  153.59,  143.54,   13.26,   12.27,   35.91,   35.68,    7.08,   13.14,   20.21,    9.88,   14.17,   12.28,  190.51,  944.06,   81.27,   19.95,   10.54,  201.71,   54.96,   11.74,   68.77,
   34.82,   32.18,   45.05,   68.35,   55.51,   71.84,   27.23,   58.05,   22.21,   64.98,   47.36,  303.85,   41.03,   10.65,  130.34,   23.85,   49.76,   17.03,   28.06,   96.65,   35.51,   17.48,   61.15,  183.54,   54.36,    8.50,   77.08,  341.64,  154.49,  143.05,   13.26,   12.23,   35.24,   35.32,    7.05,   12.81,   19.85,    9.95,   13.71,   12.25,  191.40,  941.22,   78.36,   19.84,   10.31,  188.04,   52.93,   11.67,   69.64,
   34.12,   31.60,   44.41,   66.88,   54.24,   70.30,   26.98,   57.47,   22.00,   65.48,   47.36,  296.79,   40.63,   10.57,  131.65,   23.77,   49.49,   17.11,   27.90,   96.21,   34.62,   16.93,   60.82,  185.49,   54.77,    8.34,   76.42,  365.28,  162.13,  150.00,   13.19,   12.13,   34.66,   35.12,    6.97,   12.77,   19.53,    9.88,   13.53,   12.15,  189.17,  938.39,   77.30,   19.95,   10.04,  175.34,   53.25,   11.60,   68.16,
   33.67,   31.07,   43.52,   65.75,   52.98,   69.44,   26.56,   57.30,   21.87,   64.81,   45.89,  290.60,   40.00,   10.57,  128.16,   23.69,   49.22,   16.99,   27.27,   94.01,   35.32,   16.75,   59.40,  182.76,   54.20,    8.46,   76.83,  363.17,  160.33,  139.57,   13.11,   12.02,   34.24,   34.51,    6.95,   12.73,   19.49,    9.99,   13.28,   12.04,  188.73,  948.78,   76.82,   19.37,    9.99,  166.06,   52.36,   11.64,   67.81,
   33.51,   30.99,   43.04,   65.75,   53.66,   69.44,   26.56,   57.97,   22.04,   64.98,   45.98,  294.14,   40.16,   10.53,  126.42,   23.94,   49.76,   17.11,   27.86,   94.45,   34.78,   15.59,   59.57,  182.76,   56.13,    8.06,   77.08,  364.86,  161.23,  145.04,   13.19,   12.09,   34.45,   35.03,    6.96,   12.73,   19.33,   10.02,   13.49,   12.08,  190.06,  936.50,   78.84,   19.15,    9.32,  161.66,   52.68,   11.60,   68.25,
