1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2408   ,2409   ,2412   ,2454   ,2498   ,2603   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2888   ,2890   ,2891   ,2892   ,2912   ,3045   ,3231   ,3481   ,4904   ,5854   ,6505   ,8046   ,9904   ,
   18.39,   17.45,   20.41,   48.02,   38.77,   53.26,   20.87,   66.96,   20.54,   26.81,   22.33,   10.39,   80.30,   14.06,   49.57,   24.52,   23.35,   46.81,   41.47,   62.98,   66.30,  126.86,   38.40,  207.66,   25.63,   53.74,  313.66,  320.83,   18.49,    9.27,   10.29,   23.80,   30.56,    6.28,   11.95,   11.65,    9.45,    5.97,    8.39,    9.71,   75.30,   48.50,   23.70,   29.57,   27.73,   16.25,   62.64,  107.43,   17.86,
   18.66,   17.64,   21.16,   48.16,   39.16,   53.62,   21.39,   67.28,   20.65,   26.85,   22.59,   10.43,   82.21,   14.26,   49.13,   24.55,   23.92,   47.04,   42.20,   64.09,   66.93,  126.86,   37.92,  208.92,   25.68,   54.40,  308.94,  323.03,   18.62,    9.55,   10.71,   24.40,   31.47,    6.45,   12.27,   12.19,    9.80,    6.21,    8.92,   10.04,   76.20,   49.91,   24.73,   29.93,   28.05,   17.08,   64.03,  109.51,   18.11,
   19.21,   17.76,   21.62,   49.11,   39.77,   54.86,   22.20,   67.59,   20.75,   27.09,   22.33,   10.57,   84.89,   14.34,   50.88,   24.75,   23.95,   47.90,   42.38,   64.00,   68.20,  126.86,   39.27,  212.72,   26.27,   54.74,  319.47,  345.37,   18.62,    9.55,   10.94,   24.76,   31.47,    6.55,   12.76,   12.53,    9.92,    6.39,    9.14,   10.01,   75.79,   48.57,   24.39,   30.38,   28.36,   16.99,   64.76,  109.09,   18.18,
   19.75,   18.14,   21.56,   50.56,   41.23,   56.54,   22.79,   68.53,   21.20,   27.96,   23.19,   10.76,   84.89,   14.71,   51.10,   25.17,   24.15,   49.13,   43.47,   65.87,   70.09,  127.15,   40.35,  211.46,   26.63,   55.24,  328.91,  362.59,   19.30,    9.70,   11.11,   25.19,   32.30,    6.61,   13.00,   12.53,    9.80,    6.36,    9.14,   10.23,   75.71,   48.57,   24.73,   31.42,   29.44,   17.16,   65.66,  111.17,   18.54,
   19.45,   18.23,   21.30,   50.78,   42.23,   55.89,   22.30,   68.38,   21.03,   28.08,   23.48,   10.87,   85.27,   14.68,   51.10,   25.66,   23.95,   48.80,   44.02,   66.89,   71.04,  130.56,   39.81,  210.19,   26.49,   54.99,  325.28,  366.98,   19.81,    9.64,   11.00,   25.39,   32.40,    6.54,   12.90,   12.47,    9.75,    6.27,    9.05,   10.09,   76.53,   48.73,   25.27,   31.06,   29.51,   16.95,   64.89,  116.97,   18.54,
   19.45,   18.23,   21.47,   51.72,   42.23,   55.96,   22.50,   69.32,   21.17,   28.29,   24.18,   10.87,   87.57,   14.82,   52.64,   25.92,   24.92,   49.54,   43.47,   67.49,   71.35,  133.69,   40.49,  212.72,   27.71,   55.24,  329.63,  386.76,   19.38,    9.67,   11.02,   25.39,   32.70,    6.58,   13.08,   12.47,    9.80,    6.27,    8.92,   10.06,   78.58,   48.81,   25.96,   31.78,   29.69,   16.99,   65.57,  119.46,   18.65,
   19.72,   18.32,   21.44,   52.44,   43.23,   55.65,   22.92,   69.48,   21.17,   28.20,   24.18,   10.98,   91.01,   14.93,   52.86,   26.38,   25.22,   49.54,   43.77,   68.85,   71.67,  133.12,   41.30,  211.03,   28.07,   55.24,  342.34,  385.29,   19.21,    9.58,   11.05,   25.52,   33.33,    6.55,   13.16,   12.47,   10.01,    6.21,    9.05,   10.09,   79.81,   48.81,   26.94,   32.46,   30.39,   17.03,   65.40,  119.46,   18.61,
   19.79,   18.32,   21.36,   52.59,   42.99,   54.88,   22.85,   69.40,   21.17,   28.24,   24.09,   10.98,   87.18,   14.90,   53.08,   26.18,   24.92,   49.05,   43.59,   67.74,   70.09,  128.57,   41.23,  212.30,   28.30,   55.24,  339.80,  407.27,   18.79,    9.64,   11.00,   25.19,   32.67,    6.59,   13.23,   12.40,    9.84,    6.21,    9.14,   10.06,   79.72,   48.65,   26.89,   33.60,   30.88,   16.91,   65.40,  126.10,   18.43,
   19.65,   18.20,   21.27,   51.94,   43.31,   54.65,   22.50,   69.24,   21.10,   29.19,   23.96,   11.02,   87.95,   14.96,   52.64,   25.79,   24.27,   48.89,   43.47,   66.47,   69.77,  129.99,   41.23,  208.50,   27.67,   55.24,  335.81,  399.21,   19.00,    9.58,   10.94,   25.45,   32.60,    6.59,   13.19,   12.36,    9.67,    6.24,    9.09,   10.04,   78.82,   48.33,   26.45,   32.92,   30.39,   16.83,   65.23,  124.85,   18.36,
   20.16,   18.73,   21.50,   52.37,   44.90,   56.43,   22.75,   67.83,   21.24,   29.48,   24.41,   11.37,   89.30,   15.38,   54.17,   26.51,   24.60,   49.54,   44.74,   70.55,   71.04,  134.54,   42.11,  210.19,   28.12,   55.58,  344.88,  402.14,   19.68,   10.04,   11.17,   25.65,   33.66,    6.67,   13.30,   13.04,    9.80,    6.37,    9.29,   10.23,   80.95,   48.41,   26.94,   33.10,   30.42,   17.16,   66.60,  123.48,   18.54,
   19.98,   18.67,   21.50,   53.06,   46.09,   55.96,   22.50,   67.83,   21.13,   29.44,   24.60,   11.29,   88.11,   15.41,   53.95,   26.41,   24.13,   49.46,   44.80,   70.55,   70.41,  132.27,   42.31,  209.35,   27.48,   55.07,  336.17,  418.26,   19.72,   10.26,   11.25,   25.59,   33.66,    6.76,   13.42,   12.94,    9.88,    6.43,    9.51,   10.25,   81.85,   48.25,   26.98,   32.10,   30.32,   17.32,   66.43,  123.91,   18.65,
   19.80,   18.85,   21.27,   52.68,   46.65,   55.19,   22.20,   67.75,   20.99,   28.82,   24.15,   11.33,   85.73,   15.02,   52.86,   26.08,   24.20,   49.13,   44.50,   71.91,   68.20,  132.27,   43.19,  203.44,   27.03,   55.16,  340.53,  413.86,   19.26,   10.74,   11.22,   25.29,   34.65,    6.78,   13.75,   12.94,   10.22,    6.46,    9.63,   10.28,   86.76,   48.81,   26.94,   31.29,   30.18,   17.45,   66.08,  117.45,   18.58,
   19.83,   18.82,   21.39,   51.91,   45.62,   55.19,   22.01,   67.04,   21.34,   28.78,   24.53,   11.25,   88.90,   14.82,   52.20,   25.95,   23.99,   50.12,   44.14,   71.11,   67.25,  131.98,   42.92,  207.66,   26.45,   55.33,  336.90,  414.59,   19.30,   10.61,   11.19,   25.39,   33.73,    6.75,   13.56,   13.01,   10.27,    6.43,    9.53,   10.33,   84.72,   49.45,   26.54,   30.70,   30.60,   17.24,   65.91,  121.76,   18.58,
   19.98,   18.76,   21.53,   52.06,   45.78,   56.12,   22.69,   67.36,   21.48,   29.68,   25.14,   11.29,   91.68,   15.07,   52.42,   26.28,   24.06,   50.44,   45.41,   71.46,   68.83,  133.69,   42.98,  208.08,   27.03,   55.49,  339.80,  422.65,   18.87,   10.49,   11.19,   25.42,   34.12,    6.73,   13.53,   12.97,   10.18,    6.49,    9.55,   10.33,   84.72,   49.61,   26.94,   31.51,   30.56,   17.24,   66.77,  121.76,   18.65,
   19.87,   18.73,   21.47,   52.60,   45.86,   56.27,   23.34,   67.67,   21.51,   30.30,   25.52,   11.33,   89.70,   15.04,   52.20,   26.28,   24.09,   50.69,   44.68,   72.25,   67.25,  133.40,   42.78,  209.35,   26.81,   55.83,  335.44,  410.20,   19.76,   10.52,   11.19,   25.26,   33.79,    6.71,   13.19,   12.91,   10.10,    6.40,    9.48,   10.23,   84.72,   49.69,   26.94,   31.15,   30.56,   17.12,   66.60,  121.76,   18.68,
   20.41,   18.82,   21.39,   52.14,   45.30,   55.96,   23.27,   67.43,   21.86,   30.14,   25.52,   11.21,   85.73,   14.85,   52.20,   25.95,   23.84,   50.85,   44.68,   70.66,   66.93,  133.69,   41.98,  204.70,   26.45,   55.74,  328.91,  406.54,   20.02,   10.33,   11.17,   25.16,   33.46,    6.69,   12.90,   12.80,   10.05,    6.40,    9.36,   10.20,   84.31,   49.61,   27.08,   30.70,   30.56,   16.99,   65.83,  118.74,   18.94,
